id,population-density,Lat-top,Long-left,Lat-bottom,Long-right
1705,2411.064278187566,26.36948,-80.179238,26.324838,-80.139232
1706,1953.8011695906432,26.401663,-80.184115,26.363761,-80.150161
1707,2321.583652618135,26.546057,-80.079505,26.505513,-80.043229
1708,1898.9839119390347,26.547853,-80.129541,26.498055,-80.084985
1709,1908.2720588235293,26.535281,-80.169603,26.487483,-80.126831
1710,11.465247433435643,26.750907,-81.204623,26.378191,-80.871253
1711,2752.5,26.327622,-80.112679,26.294582,-80.083061
1712,2583.3333333333335,26.329865,-80.163695,26.289711,-80.127701
1713,1795.3757225433524,26.475404,-80.09441,26.442402,-80.064864
1714,2047.1165644171779,26.475979,-80.124875,26.434597,-80.087827
1715,738.7429643527205,26.483901,-80.21614,26.416985,-80.15623
1716,225.08055853920516,26.621339,-80.260594,26.558807,-80.204676
1717,1366.725820763088,26.604329,-80.094043,26.555669,-80.050525
1718,1891.5896487985212,26.616692,-80.150203,26.569026,-80.107581
1719,1262.9207383279042,26.627583,-80.20352,26.565391,-80.147908
1720,117.2971595975035,26.790991,-80.377384,26.662577,-80.26269
1721,695.6656346749226,26.564455,-80.208901,26.512369,-80.162303
1722,300.0,26.523019,-80.208784,26.484509,-80.174322
1723,1592.3875432525952,26.480068,-80.077317,26.44522,-80.046119
1724,2960.813008130081,26.472192,-80.150527,26.43624,-80.118339
1725,1751.3661202185792,26.364475,-80.127781,26.330527,-80.097361
1726,1495.5284552845528,26.429649,-80.106157,26.390275,-80.070893
1727,17.63098682095789,26.595976,-80.779854,26.481662,-80.677584
1728,1185.306553911205,26.429005,-80.180514,26.384439,-80.140598
1729,775.0,26.40567,-80.237119,26.366464,-80.201997
1730,53.84615384615385,27.769659,-82.281331,27.758003,-82.271017
1731,1418.58407079646,27.976015,-82.314693,27.935259,-82.278693
1732,1332.6968973747016,27.939444,-82.321953,27.880112,-82.269523
1733,163.71960846226713,28.014386,-82.24868,27.932822,-82.176646
1734,329.89487516425754,27.851462,-82.403874,27.794916,-82.353866
1735,44.82165310039044,27.880161,-82.214319,27.702005,-82.056713
1736,259.7330367074527,28.168912,-82.502932,28.125466,-82.464624
1737,537.1913580246913,28.164026,-82.469252,28.111862,-82.423252
1738,211.03785103785103,28.18118,-82.632351,28.088438,-82.550567
1739,453.89473684210526,28.197109,-82.539233,28.133929,-82.483535
1740,530.5255023183926,28.187073,-82.437596,28.134931,-82.391628
1741,671.7477003942181,28.045492,-82.14991,27.988952,-82.099996
1742,80.17734874845661,28.154301,-82.208454,28.017511,-82.087772
1743,303.75626043405674,28.013438,-82.127036,27.942492,-82.064382
1744,86.30381440999331,27.969125,-82.15964,27.872093,-82.073904
1745,601.0568031704095,27.874545,-82.313475,27.818155,-82.263615
1746,192.64613450659962,27.740822,-82.505532,27.640696,-82.416874
1747,361.3076098606645,27.792408,-82.436276,27.72981,-82.380884
1748,747.4878444084278,27.753932,-82.384833,27.691582,-82.329641
1749,677.9350541215654,27.897714,-82.381441,27.826686,-82.318647
1750,406.9958847736625,27.830122,-82.323634,27.76234,-82.263672
1751,440.76576576576576,28.041377,-82.318551,27.973085,-82.258255
1752,90.79153605015674,28.153642,-82.328904,28.0501,-82.237568
1753,1183.9186691312384,27.964769,-82.263536,27.917099,-82.221422
1754,873.1120331950207,27.912367,-82.248101,27.862063,-82.203639
1755,39.76597495200658,27.769212,-82.351766,27.617634,-82.217552
1756,2747.0790378006873,27.965892,-82.468033,27.941168,-82.446193
1757,2125.7683215130023,28.000526,-82.477604,27.97071,-82.451274
1758,2097.4619289340103,28.037492,-82.473305,27.996816,-82.437395
1759,867.1366594360086,27.973124,-82.449116,27.92912,-82.410244
1760,2043.4782608695655,27.9322,-82.465311,27.902704,-82.439247
1761,1163.6079249217935,27.984453,-82.511998,27.939571,-82.472354
1762,1768.9516129032259,27.960414,-82.531935,27.92813,-82.503415
1763,870.924639230358,28.02956,-82.405693,27.966868,-82.350339
1764,2239.1364902506966,27.910761,-82.522826,27.871929,-82.488504
1765,1971.9363891487371,28.074521,-82.470484,28.027133,-82.428662
1766,2076.449275362319,28.104819,-82.469159,28.063127,-82.432377
1767,2014.5526057030481,28.027833,-82.526491,27.981615,-82.485685
1768,1993.2362122788763,28.027563,-82.600114,27.982643,-82.560454
1769,1418.1818181818182,27.880706,-82.549159,27.849566,-82.521629
1770,2230.837988826816,28.059162,-82.410702,28.01581,-82.372438
1771,1266.5637860082304,28.0974,-82.51834,28.052214,-82.47847
1772,423.63268062120187,27.97481,-82.413533,27.895934,-82.343847
1773,148.31460674157304,28.068845,-82.419266,28.055155,-82.407184
1774,44.64831804281345,27.864356,-82.513343,27.81896,-82.473203
1775,1704.521556256572,28.102602,-82.547965,28.057908,-82.508531
1776,1011.0762800417973,28.089289,-82.580995,28.044463,-82.541441
1777,769.550408719346,28.094811,-82.644848,28.039279,-82.595848
1778,2170.7456978967493,27.938104,-82.523684,27.904968,-82.494404
1779,899.5438996579248,28.031284,-82.56673,27.988356,-82.52883
1780,1166.3430420711975,28.045326,-82.635299,28.00931,-82.603505
1781,884.7931873479318,28.066109,-82.379449,28.024559,-82.342777
1782,645.5932203389831,28.170069,-82.392114,28.083845,-82.316072
1783,2767.75,27.78529,-82.645633,27.756296,-82.619979
1784,1229.009433962264,27.872458,-82.651542,27.820768,-82.605838
1785,1716.2356321839081,27.83617,-82.636655,27.797942,-82.602845
1786,1888.7168141592922,27.813556,-82.643687,27.78276,-82.616445
1787,1611.96682464455,27.755539,-82.662034,27.713443,-82.624774
1788,1440.8315565031983,27.76236,-82.770768,27.717978,-82.731488
1789,2119.3029490616623,27.775356,-82.743025,27.73576,-82.707985
1790,2548.3065953654186,27.834008,-82.746802,27.79968,-82.71644
1791,1709.7267759562842,27.812591,-82.750127,27.768747,-82.711341
1792,1558.9254766031197,27.756138,-82.703619,27.721334,-82.672815
1793,1791.145038167939,27.752921,-82.684309,27.715829,-82.651479
1794,2223.9880059970014,27.807907,-82.694071,27.770465,-82.660947
1795,2605.8510638297876,27.829289,-82.690129,27.801203,-82.665287
1796,520.0312989045384,27.68859,-82.745352,27.63677,-82.699456
1797,1144.1860465116279,27.896309,-82.667392,27.853811,-82.629826
1798,982.2961373390558,27.997409,-82.721022,27.953159,-82.681942
1799,1413.6704119850187,27.924318,-82.728988,27.890828,-82.699392
1800,354.8423423423423,27.920786,-82.698593,27.877592,-82.660419
1801,1900.0,27.954347,-82.757603,27.914593,-82.722481
1802,2940.4220779220777,27.924805,-82.774676,27.888839,-82.742892
1803,1531.7773788150807,27.899398,-82.771038,27.86519,-82.740802
1804,1202.5563909774435,27.872225,-82.775876,27.834841,-82.742822
1805,1708.931185944363,27.857299,-82.731741,27.819425,-82.698251
1806,1774.7386759581882,27.876999,-82.7235,27.842263,-82.69279
1807,310.47381546134665,28.023138,-82.048597,27.946358,-81.980795
1808,11.720236836540495,27.720338,-82.089723,27.521012,-81.913113
1809,200.58964437073888,28.24538,-81.63622,28.138614,-81.54212
1810,150.36708057645245,28.16492,-81.657199,28.01269,-81.522899
1811,32.17522658610272,28.310534,-81.528294,28.257792,-81.481848
1812,62.76754604280737,27.853204,-82.104224,27.681338,-81.952148
1813,25.178300011691803,28.346158,-81.911307,28.156608,-81.744337
1814,407.70533446232,28.281811,-81.604788,28.231999,-81.560912
1815,316.4630760688506,28.32836,-81.727162,28.241384,-81.65057
1816,0.1192245068643065,26.189845,-81.314529,25.703975,-80.877635
1817,705.3779807204464,27.519656,-82.54446,27.455318,-82.487386
1818,35.571389421759385,27.480691,-82.42821,27.393145,-82.350512
1819,292.8973581637072,27.534055,-82.439355,27.464413,-82.377581
1820,50.86375034828643,27.663203,-82.375994,27.489555,-82.222074
1821,237.92464484249535,27.646289,-82.612589,27.515899,-82.497017
1822,1071.09375,27.554107,-82.522802,27.517457,-82.490304
1823,7.6005407232173035,27.502504,-82.282262,27.253204,-82.060886
1824,707.3118279569893,28.064591,-82.697467,28.010453,-82.649683
1825,975.986078886311,28.02948,-82.707186,27.98692,-82.66961
1826,345.79765302886136,28.588038,-81.803896,28.472954,-81.702786
1827,70.69483881743778,28.483184,-81.848614,28.324594,-81.709116
1828,134.01895077420846,28.678192,-81.765536,28.582854,-81.681856
1829,595.7446808510638,28.548121,-81.525222,28.525885,-81.505686
1830,1.1333756460241182,28.082701,-81.251532,27.778299,-80.982588
1831,1142.9187192118227,28.335588,-81.451228,28.277192,-81.399816
1832,1721.4592274678112,28.348472,-81.372021,28.310144,-81.338283
1833,451.10460473782274,28.336271,-81.377333,28.247435,-81.299109
1834,356.1121157323689,28.292775,-81.492762,28.184997,-81.397812
1835,460.4073410922113,28.359926,-81.638187,28.26305,-81.552899
1836,126.86711930164888,28.609585,-81.703016,28.563051,-81.662156
1837,344.6601941747573,28.235797,-81.522651,28.152595,-81.449321
1838,170.5390454136112,28.167782,-81.475725,28.04001,-81.363017
1839,659.6153846153846,28.559965,-81.636749,28.549525,-81.627579
1840,810.05291005291,28.608464,-81.560363,28.548688,-81.507869
1841,1073.3773377337734,28.266477,-81.310097,28.222773,-81.271597
1842,62.55245883998708,28.354348,-81.235215,28.214638,-81.112187
1843,71.04757127330491,28.243178,-81.339438,28.084674,-81.199702
1844,3.251115327419107,28.302922,-81.133732,28.016704,-80.881394
1845,399.7445255474453,28.525101,-81.585225,28.449233,-81.518543
1846,230.50251256281408,28.549626,-81.676124,28.42032,-81.562472
1847,248.3800109829764,33.634342,-86.519552,33.572492,-86.468038
1848,100.0,33.638731,-87.036284,33.553169,-86.965014
1849,14.538558786346398,33.496247,-87.27106,33.349283,-87.1484
1850,257.52956636005257,33.2602,-86.834974,33.170802,-86.760182
1851,648.23776959495,33.434025,-86.978161,33.370833,-86.925407
1852,121.50651712640193,33.38171,-87.020642,33.263988,-86.922274
1853,112.66978159295881,33.53742,-87.146298,33.398384,-87.030314
1854,174.6987951807229,33.650519,-86.92509,33.637327,-86.914108
1855,83.74015239571224,33.16673,-86.782308,33.039204,-86.67548
1856,75.05339598462196,33.363785,-86.700639,33.264621,-86.617771
1857,30.27639329406434,33.281154,-86.682607,33.12891,-86.555223
1858,78.46715328467153,33.569751,-86.961726,33.545749,-86.941726
1859,348.7309644670051,33.481984,-86.964513,33.461624,-86.947531
1860,74.22566371681415,33.773637,-87.05077,33.676203,-86.969734
1861,1232.603406326034,33.490757,-86.932503,33.461387,-86.908005
1862,231.5186246418338,33.634594,-86.853622,33.580444,-86.808524
1863,118.82969432314411,33.749835,-86.893719,33.640175,-86.802483
1864,42.77673545966229,33.688635,-87.017971,33.613817,-86.955691
1865,20.535910388754665,33.373174,-86.485345,33.275378,-86.403629
1866,132.98277019467443,33.310958,-86.95444,33.214078,-86.873432
1867,107.47379100439635,33.585793,-86.599757,33.474339,-86.506849
1868,98.0110159118727,33.342936,-87.143852,33.225768,-87.045904
1869,215.47049441786285,33.249385,-86.89423,33.198055,-86.85129
1870,46.71486454278224,33.204635,-86.965273,33.042039,-86.829099
1871,79.9187725631769,33.764228,-86.794461,33.696006,-86.737723
1872,80.62102506546951,33.705833,-86.924584,33.630909,-86.862228
1873,36.65689149560117,33.579388,-87.076228,33.490626,-87.00224
1874,203.57142857142856,33.650424,-86.774138,33.642718,-86.767722
1875,218.7011140080588,33.368968,-86.781508,33.27483,-86.702846
1876,144.6033367381682,33.786308,-86.701307,33.675234,-86.608931
1877,400.3048780487805,33.514385,-86.99532,33.468929,-86.957412
1878,68.24569027958859,33.612607,-86.387994,33.492193,-86.287644
1879,23.838526912181305,33.694041,-87.187381,33.572271,-87.085995
1880,32.63036255958399,33.476177,-86.581318,33.355591,-86.480666
1881,148.3676311310537,33.713655,-86.61153,33.597143,-86.514548
1882,33.96514827269948,34.49428,-86.55954,34.377056,-86.462858
1883,41.474654377880185,33.50925,-86.51794,33.461514,-86.478128
1884,26.875944267248617,33.475696,-86.445115,33.363842,-86.351755
1885,36.31713554987213,33.312339,-86.556802,33.201345,-86.463986
1886,901.980198019802,33.5289,-86.818395,33.508302,-86.801221
1887,1234.9794238683128,33.538093,-86.853169,33.506135,-86.826525
1888,3330.3030303030305,33.508794,-86.819584,33.481196,-86.79657
1889,793.4697855750487,33.593121,-86.732319,33.546697,-86.693637
1890,409.68360498561844,33.588453,-86.84319,33.541649,-86.80419
1891,1932.8611898016998,33.510441,-86.890657,33.483197,-86.867939
1892,1615.2289669861555,33.488553,-86.830039,33.444143,-86.792993
1893,252.43285325029194,33.577653,-86.700929,33.504201,-86.639707
1894,796.7778405879027,33.485852,-86.88192,33.424896,-86.831062
1895,1115.8432708688244,33.564943,-86.767538,33.529839,-86.738282
1896,946.069182389937,33.524942,-86.759693,33.4884,-86.729223
1897,334.1582302212223,33.6144,-86.924523,33.539556,-86.862167
1898,703.868943882886,33.687869,-86.739672,33.610235,-86.675046
1899,1217.5105485232068,33.44657,-86.81224,33.391922,-86.766626
1900,345.2590959206174,33.638742,-86.785967,33.577022,-86.734563
1901,1416.0919540229886,33.519366,-86.90375,33.495968,-86.88424
1902,678.3561643835617,33.463334,-86.910515,33.43564,-86.887409
1903,1158.0213903743315,33.537717,-86.781791,33.509707,-86.758439
1904,575.6363636363636,33.508961,-86.752198,33.467321,-86.71747
1905,180.06309148264984,33.546134,-86.967891,33.488442,-86.919793
1906,734.2412451361869,33.429887,-86.871554,33.368419,-86.820238
1907,1086.8055555555554,33.471165,-86.933527,33.441033,-86.908387
1908,0.0,33.468825,-86.791109,33.462789,-86.786073
1909,351.7857142857143,33.518142,-86.809796,33.499354,-86.794132
1910,803.370786516854,33.554487,-86.814157,33.527135,-86.791359
1911,612.5889046941678,33.651654,-86.67053,33.597316,-86.625284
1912,392.8712515711977,33.477279,-86.716761,33.369127,-86.626493
1913,696.5909090909091,33.466349,-86.762729,33.415487,-86.720287
1914,604.492362982929,33.387106,-86.853891,33.31873,-86.796775
1915,326.1904761904762,33.520903,-86.861451,33.511547,-86.853649
1916,173.75389408099687,34.599054,-87.02362,34.47185,-86.918832
1917,96.29486186418798,34.883938,-86.934754,34.756384,-86.83004
1918,58.57142857142858,34.669255,-86.880297,34.657089,-86.870291
1919,9.90990990990991,34.630836,-86.880161,34.604402,-86.858407
1920,31.85020750892771,34.528935,-86.790163,34.381417,-86.668525
1921,14.146473534587788,34.734552,-86.985225,34.60999,-86.882783
1922,54.69543147208122,34.752547,-86.512226,34.682077,-86.454302
1923,35.08121243125719,34.559018,-86.3518,34.430868,-86.246182
1924,32.47485896492519,34.786665,-86.443154,34.655793,-86.335586
1925,191.8141592920354,34.867729,-86.795588,34.775291,-86.719702
1926,80.38322600910946,35.016426,-86.641619,34.900782,-86.546841
1927,53.30337078651685,34.573811,-86.644335,34.477135,-86.564687
1928,43.371142822295404,34.709411,-86.8721,34.578179,-86.764134
1929,414.8671096345515,34.809311,-86.766035,34.759013,-86.724725
1930,647.4639022584228,34.748944,-86.777895,34.673618,-86.715975
1931,153.83200490496628,34.896692,-86.570204,34.83817,-86.522188
1932,42.335082458770614,34.596838,-86.427456,34.490974,-86.340256
1933,39.94351249572064,34.994534,-86.473443,34.837878,-86.344987
1934,126.47058823529412,34.669259,-86.501025,34.574775,-86.423273
1935,8.856971873129861,34.76819,-86.344583,34.684412,-86.275727
1936,71.4207500684369,34.953009,-86.758747,34.829129,-86.657135
1937,15.581524763494714,34.573652,-86.731262,34.512216,-86.680658
1938,17.008151575236838,34.728448,-86.296206,34.59036,-86.182622
1939,776.5746638358103,34.752513,-86.583257,34.698025,-86.538475
1940,580.1163405605499,34.699727,-86.584802,34.636697,-86.532962
1941,225.17157852240615,34.614691,-86.561307,34.512679,-86.477301
1942,1186.6379310344828,34.731447,-86.63844,34.687289,-86.60214
1943,390.920716112532,34.797636,-86.713867,34.72744,-86.656199
1944,6.203961368472744,34.689665,-86.705659,34.576389,-86.612455
1945,437.12305025996534,34.842168,-86.633463,34.76433,-86.569549
1946,233.85372112917025,34.844907,-86.550638,34.745803,-86.469256
1947,1472.8813559322034,34.756649,-86.64447,34.723259,-86.617032
1948,242.76875483372004,34.670982,-86.773554,34.61887,-86.730682
1949,4.0,34.758315,-86.657634,34.751029,-86.651648
1950,10.364782473907203,32.523268,-86.783841,32.380702,-86.663537
1951,11.842105263157894,32.314962,-86.010845,32.254376,-85.959625
1952,40.53571428571429,32.503629,-86.343458,32.455119,-86.302536
1953,48.77555366269165,32.693726,-86.464725,32.553272,-86.346431
1954,31.440957886044593,32.743122,-86.08506,32.600474,-85.964982
1955,86.98859825620389,32.572019,-86.348556,32.516065,-86.301388
1956,3.45832523800272,32.255395,-85.995381,32.108349,-85.870927
1957,9.525092019032229,32.071108,-86.633498,31.918152,-86.503776
1958,9.664788463375036,32.048092,-86.224578,31.899788,-86.098774
1959,3.378732320586695,32.343726,-85.87541,32.25417,-85.79971
1960,10.703990775735058,32.264464,-86.760808,32.083384,-86.607536
1961,12.206572769953052,31.966678,-86.364863,31.860922,-86.275093
1962,16.25143733231123,32.275181,-86.483389,32.127125,-86.358105
1963,10.256782242855069,32.082929,-86.387458,31.962601,-86.285438
1964,5.844388669774112,32.151786,-86.582709,31.998708,-86.452999
1965,19.596711041503525,32.737246,-86.543608,32.633668,-86.456432
1966,5.303270879644332,32.241601,-86.096957,32.126585,-85.999615
1967,239.53578336557058,32.518719,-86.397388,32.445039,-86.335234
1968,32.45292247493275,32.362164,-86.133276,32.231106,-86.022494
1969,369.6522153406384,32.512883,-86.452007,32.446485,-86.395995
1970,44.09807787087235,32.622451,-86.660258,32.396307,-86.46955
1971,6.721682417143618,32.182964,-86.225116,32.005312,-86.074614
1972,10.604751619870411,32.44812,-85.98259,32.308658,-85.86481
1973,32.66715320271712,32.634961,-86.015637,32.441533,-85.852571
1974,21.24695228143504,32.756774,-86.327565,32.646952,-86.235151
1975,19.053180721015337,32.501902,-85.781008,32.269626,-85.58486
1976,60.35193638639376,32.701456,-86.272718,32.532558,-86.130456
1977,44.568345323741006,32.56074,-86.189449,32.428388,-86.077819
1978,286.0858257477243,32.427235,-86.350494,32.370405,-86.30251
1979,72.64087806183912,32.272335,-86.341693,32.147067,-86.235703
1980,1179.6387520525452,32.370698,-86.272687,32.334944,-86.242483
1981,1385.139318885449,32.396722,-86.290309,32.370656,-86.268297
1982,132.68359643102266,32.400951,-86.453365,32.277249,-86.348849
1983,955.8620689655173,32.413641,-86.262992,32.364273,-86.221304
1984,173.84126984126985,32.487252,-86.290092,32.405912,-86.22145
1985,1304.6511627906978,32.351612,-86.284026,32.321546,-86.258622
1986,5.714285714285714,32.385107,-86.352757,32.376545,-86.345525
1987,116.02564102564102,32.39523,-86.374191,32.369648,-86.352587
1988,522.0338983050848,32.412343,-86.251408,32.401195,-86.241996
1989,330.88313061872026,32.328168,-86.260621,32.219008,-86.168325
1990,404.20349990979616,32.432678,-86.190573,32.324778,-86.099449
1991,27.272727272727273,30.981323,-88.046296,30.912327,-87.987122
1992,23.350599378422377,30.99279,-87.857269,30.726402,-87.628593
1993,101.71730515191545,30.412953,-88.287372,30.373087,-88.252984
1994,6.724137931034483,31.016259,-88.033364,30.981369,-88.003458
1995,14.980678995307757,31.052221,-88.252132,30.877751,-88.102526
1996,13.391767948312474,31.201188,-88.367141,30.985576,-88.182507
1997,29.249518922386144,30.419194,-88.218276,30.320076,-88.132758
1998,43.95480225988701,30.920592,-88.044868,30.859614,-87.99254
1999,323.34107926671834,30.656204,-87.898436,30.56601,-87.820812
2000,115.75811079231957,30.750853,-87.923807,30.653297,-87.839925
2001,168.7679083094556,30.545637,-87.917258,30.415789,-87.805354
2002,63.1578947368421,30.560588,-88.405334,30.418482,-88.282878
2003,114.29282868525897,30.526067,-88.269841,30.434225,-88.190691
2004,125.25252525252526,30.575,-87.914858,30.560588,-87.902448
2005,21.722898230088497,31.15939,-88.092835,31.036144,-87.987301
2006,70.0,30.518795,-88.278557,30.505057,-88.266723
2007,135.02384048547898,30.903901,-88.152223,30.805451,-88.067707
2008,265.6382978723404,30.879911,-88.080294,30.835473,-88.042146
2009,160.1820250284414,30.817202,-88.314663,30.721126,-88.232111
2010,23.451183911774248,30.787826,-87.815718,30.707354,-87.746558
2011,120.64018968583285,30.576429,-88.230338,30.443325,-88.115664
2012,36.029001673173454,30.925421,-88.420944,30.763055,-88.281542
2013,765.9340659340659,30.700247,-88.051494,30.686407,-88.039594
2014,457.50315258511984,30.69459,-88.041619,30.65379,-88.006527
2015,1954.1666666666665,30.693993,-88.078261,30.670445,-88.058009
2016,589.1423357664233,30.63847,-88.117022,30.570624,-88.058626
2017,1359.4512195121952,30.689001,-88.122051,30.651891,-88.090133
2018,1111.5625,30.711546,-88.116924,30.685626,-88.094636
2019,258.8179369355094,30.73907,-88.349722,30.623936,-88.250704
2020,1817.7304964539007,30.680333,-88.18008,30.641853,-88.14698
2021,758.0335731414868,30.7574,-88.091497,30.715538,-88.055515
2022,548.3809523809524,30.786228,-88.09434,30.753018,-88.065806
2023,702.1352313167259,30.765023,-88.123568,30.740741,-88.102702
2024,95.92549476135041,30.858605,-88.236074,30.754555,-88.146706
2025,49.279538904899134,30.643678,-88.08146,30.616676,-88.058226
2026,1284.9056603773586,30.731849,-88.109308,30.700203,-88.082102
2027,411.37909709338277,30.768208,-88.198329,30.709926,-88.148235
2028,332.212086659065,30.626435,-88.22276,30.565739,-88.170514
2029,0.0,30.701462,-88.18666,30.690854,-88.177538
2030,595.5555555555555,30.651882,-88.172276,30.599518,-88.127216
2031,382.42032909810456,30.678594,-88.323508,30.578176,-88.237098
2032,5.939956191212473,32.388948,-86.708306,32.20839,-86.555684
2033,35.90827106415872,32.633182,-85.429153,32.431298,-85.258947
2034,44.77037037037037,32.316593,-85.033423,32.232397,-84.962235
2035,2.835538752362949,32.251761,-85.025138,32.218429,-84.996942
2036,795.8238420652999,32.521614,-85.046767,32.46902,-85.002407
2037,111.18193891102258,32.484264,-85.118043,32.358502,-85.011885
2038,309.8770491803279,32.51867,-85.150498,32.447086,-85.090112
2039,4.858436380836543,32.266861,-85.231846,32.090555,-85.082622
2040,30.949434229137196,32.641322,-85.263504,32.48718,-85.133594
2041,14.691471987502661,32.422831,-85.23921,32.250843,-85.093894
2042,113.4128878281623,32.62194,-85.138941,32.528128,-85.059887
2043,88.72638634978671,35.037682,-85.04386,34.978976,-84.995776
2044,219.06174670869646,35.166349,-84.971718,35.059917,-84.884654
2045,427.27272727272725,35.050714,-85.053565,35.045804,-85.049545
2046,101.92339856163238,35.175423,-84.881365,35.016943,-84.751699
2047,117.81018407841263,35.271229,-85.116247,35.177493,-85.039675
2048,373.94228683011494,35.215865,-85.252497,35.117473,-85.172063
2049,570.3448275862069,35.002647,-85.357332,34.985195,-85.343036
2050,379.6296296296296,35.105594,-85.264707,35.094976,-85.256019
2051,50.40760869565218,35.15897,-85.025056,35.07105,-84.953138
2052,173.5472563030875,35.178095,-85.114852,35.053281,-85.012756
2053,85.0562399571505,35.267541,-85.38614,35.142297,-85.283804
2054,30.76923076923077,35.020116,-85.511457,34.991482,-85.488003
2055,27.24085826533696,35.315435,-85.592462,35.129015,-85.440172
2056,1242.857142857143,35.053677,-85.326021,35.033767,-85.309721
2057,899.4623655913978,35.057892,-85.302353,35.038138,-85.286181
2058,1214.604462474645,35.043997,-85.286835,35.011825,-85.260489
2059,138.96285914505958,35.175152,-85.452609,35.065654,-85.363047
2060,530.799069045772,35.099146,-85.266859,35.047122,-85.224283
2061,1071.7514124293784,35.015573,-85.300889,34.988313,-85.278559
2062,420.3125,35.038663,-85.316762,35.018603,-85.300336
2063,326.87927107061506,35.028925,-85.347775,34.998573,-85.322917
2064,608.4459459459459,35.014365,-85.324431,34.989433,-85.304009
2065,979.2387543252595,35.050102,-85.243638,35.007426,-85.208692
2066,1186.0411899313501,35.018944,-85.244975,34.976108,-85.209885
2067,658.0611169652266,35.156294,-85.307019,35.093156,-85.255379
2068,464.1417651146629,35.128888,-85.199269,35.07391,-85.154291
2069,62.38205074439086,35.089826,-85.445099,34.989746,-85.363159
2070,682.6916748930569,35.071582,-85.180334,34.991688,-85.114914
2071,312.21590909090907,35.816282,-84.005163,35.769198,-83.966971
2072,132.27519335103312,36.164569,-84.22968,36.029679,-84.120686
2073,109.69770744572936,36.169295,-83.853681,36.067545,-83.771487
2074,89.73246565437455,35.798469,-84.150989,35.722249,-84.089139
2075,47.13254842385113,35.72843,-84.221963,35.62326,-84.136531
2076,52.689873417721515,36.183807,-84.065797,36.094563,-83.993725
2077,114.17613636363636,36.013348,-83.65096,35.927362,-83.58137
2078,132.25612203934162,35.891819,-84.362994,35.789519,-84.280066
2079,107.52951659612386,35.839691,-84.257935,35.742589,-84.179171
2080,92.00676675829985,35.799605,-84.416177,35.658661,-84.301761
2081,149.27184466019418,35.870972,-84.089967,35.782726,-84.018417
2082,153.62399333518468,35.725418,-84.144558,35.602422,-84.04463
2083,138.48987108655618,35.732482,-84.039595,35.589202,-83.923183
2084,292.61494252873564,35.834807,-83.927829,35.749307,-83.858477
2085,81.37802607076351,36.113774,-83.751489,36.055612,-83.704485
2086,163.88609715242882,36.035057,-84.34605,35.897909,-84.235048
2087,264.4230769230769,36.099868,-84.082872,36.008758,-84.009212
2088,105.75221238938053,35.865545,-83.934082,35.807893,-83.887344
2089,156.93369836924174,35.844425,-83.666455,35.711589,-83.558687
2090,122.54735651682218,35.911289,-83.784025,35.789399,-83.685227
2091,95.76145884672253,36.098248,-83.718344,36.00592,-83.643698
2092,83.12775330396475,35.968593,-83.565037,35.761445,-83.397163
2093,12.557662737057917,35.665909,-83.930808,35.575375,-83.857214
2094,15.356718564371912,35.692858,-83.887589,35.509578,-83.738567
2095,46.79735582402553,35.793585,-83.843673,35.697591,-83.765763
2096,2318.3673469387754,35.96872,-83.924719,35.958566,-83.916501
2097,1107.7142857142858,35.966732,-84.036926,35.9284,-84.005894
2098,978.7822878228783,36.03141,-84.004178,35.983688,-83.965574
2099,234.78366553232863,36.029643,-83.833406,35.936687,-83.758188
2100,1531.6326530612246,35.980961,-83.908645,35.960665,-83.892219
2101,1904.3478260869565,35.961917,-83.941639,35.943529,-83.926755
2102,1301.5243902439024,36.02392,-83.93209,35.978462,-83.895314
2103,542.1727972626176,36.099034,-83.951638,36.01321,-83.882254
2104,694.5841392649903,35.947702,-84.026858,35.881794,-83.97348
2105,248.5008585391626,35.971806,-83.920223,35.8457,-83.818083
2106,826.078431372549,36.008116,-84.025096,35.951418,-83.979216
2107,369.3907017037251,35.903137,-84.135093,35.817855,-84.065977
2108,1208.9047195013356,35.95068,-84.099193,35.90211,-84.059863
2109,183.96836808051762,36.066118,-83.83421,35.989672,-83.772386
2110,375.2393980848153,36.015585,-84.157156,35.937213,-84.093734
2111,203.38037413849688,35.957328,-84.231151,35.877328,-84.166361
2112,529.5441755768148,35.887315,-84.201398,35.826227,-84.151886
2113,213.54359925788495,36.16514,-83.971902,36.082726,-83.905334
2114,117.10008554319931,35.364714,-89.764209,35.208018,-89.636301
2115,990.9138381201045,35.213217,-89.78597,35.149797,-89.734134
2116,207.6814988290398,35.133937,-89.703749,35.000005,-89.594129
2117,784.6195358877495,35.169699,-89.785522,35.107321,-89.73451
2118,45.64880234361537,35.238302,-89.677318,35.127896,-89.587082
2119,700.0,35.240399,-89.823249,35.237083,-89.820541
2120,59.98402130492676,35.445508,-90.032522,35.246924,-89.870542
2121,55.55555555555556,35.340704,-89.876945,35.332008,-89.869851
2122,84.49875537451912,35.257515,-89.544824,35.161179,-89.466112
2123,17.882736156351793,35.126343,-89.560169,35.012779,-89.467223
2124,1788.9434889434888,35.167705,-90.066945,35.138475,-90.043045
2125,2850.588235294118,35.148911,-90.017109,35.116187,-89.990347
2126,2073.684210526316,35.160704,-90.0425,35.141766,-90.027016
2127,463.61987667754806,35.142158,-90.121238,35.066068,-90.058988
